,url,content_dec
817,https://sputnikglobe.com//20241009/germanys-cdu-party-members-speak-in-favor-of-negotiations-with-afd-1120489070.html,
818,https://sputnikglobe.com//20220909/top-austrian-diplomat-considers-idea-of-total-visa-ban-for-russians-to-be-mistake-1100584509.html,
819,https://sputnikglobe.com//20231201/ex-official-reveals-how-us-broke-kissingers-efforts-to-improve-relations-with-us-1115319142.html,
820,https://sputnikglobe.com//20220719/white-house-claims-without-evidence-that-russia-wants-to-annex-ukrainian-territory-1097596657.html,
821,https://sputnikglobe.com//20220710/sweden-has-reportedly-prepared-list-of-10-pkk-members-for-extradition-to-turkey-1097162994.html,
822,https://sputnikglobe.com//20220818/curse-of-donald-trump-hits-liz-cheney-as-she-loses-reelection-1099704480.html,
823,https://sputnikglobe.com//20220221/credit-suisse-slams-concerted-effort-to-discredit-bank-by-failed-due-diligence-claims-in-data-leak-1093219521.html,
824,https://sputnikglobe.com//20230708/at-least-38-rights-groups-opposing-uss-cluster-bombs-delivery-to-ukraine-1111738990.html,
825,https://sputnikglobe.com//20230227/live-updates-kremlin-slams-absurd-new-eu-sanctions-list--1107832390.html,
826,https://sputnikglobe.com//20220415/russian-military-vows-more-strikes-against-targets-in-kiev-in-case-of-attacks-on-russian-territory-1094779759.html,
827,https://sputnikglobe.com//20240208/russia-china-not-accepting-political-military-pressure-from-united-states-1116665674.html,
828,https://sputnikglobe.com//20221103/moscow-has-info-on-uks-transfer-of-unmanned-underwater-drones-to-kiev-1103678364.html,
829,https://sputnikglobe.com//20230202/council-of-eu-adopts-new-military-aid-package-for-ukraine-worth-almost-600mln-1106926915.html,
830,https://sputnikglobe.com//20240426/ukraines-military-casualties-in-donetsk-area-reach-up-to-430---mod-1118125288.html,
831,https://sputnikglobe.com//20240222/eu-totally-dependent-on-chinas-lithium---von-der-leyen-1116924379.html,
832,https://sputnikglobe.com//20231031/closed-part-of-putins-meeting-focused-on-fight-against-external-manipulation---kremlin-1114617837.html,
833,https://sputnikglobe.com//20230128/italy-france-may-send-to-ukraine-air-defense-system-worth-870mln-reports-say-1106785820.html,
834,https://sputnikglobe.com//20240426/western-mercenaries-in-ukraine-blinken-confronts-china-us-campus-protests-grow-1118116555.html,
835,https://sputnikglobe.com//20231029/why-eus-plan-to-use-russias-frozen-assets-for-aiding-ukraine-is-wishful-thinking-1114577988.html,
836,https://sputnikglobe.com//20241017/nato-soldiers-fighting-on-ukraines-side---head-of-kharkov-regions-russian-administration-1120581275.html,
837,https://sputnikglobe.com//20220320/updates-russian-mod-calls-on-kiev-to-take-back-order-to-militants-to-become-martyrs-of-mariupol-1094036302.html,
838,https://sputnikglobe.com//20220721/russia-permits-17-year-old-belgian-pilots-flight-over-its-airspace-to-set-world-record-1097663211.html,
839,https://sputnikglobe.com//20220717/western-dominance-to-be-replaced-by-bi-polar-world-order-ex-pm-tony-blair-says-1097394227.html,
840,https://sputnikglobe.com//20221206/us-imports-from-russia-doubled-from-september-to-october-trade-data-shows-1105113109.html,
841,https://sputnikglobe.com//20240217/battle-for-avdeyevka-the-view-from-donetsk-1116832006.html,
842,https://sputnikglobe.com//20230531/us-to-send-300-million-in-munitions-to-ukraine-with-new-aid-package-1110825316.html,
843,https://sputnikglobe.com//20230228/pentagon-ukraine-conflict-revealed-weakness-of-us-munitions-production-base-1107878337.html,
844,https://sputnikglobe.com//20220904/more-of-bojos-russia-policy--thatcherite-economic-plans-where-would-sunak-lead-the-uk-as-pm-1100131262.html,
845,https://sputnikglobe.com//20220610/ex-nato-chief-suggests-economic-article-5-to-protect-west-from-bullies-russia-and-china-1096195848.html,
846,https://sputnikglobe.com//20220720/imf-german-economy-may-face-significant-downside-risks-due-to-gas-supply-shortages-1097624938.html,
847,https://sputnikglobe.com//20230321/experts-xi-putin-talks-on-expanded-economic-cooperation-part-of-multipolarity-building-process-1108662814.html,
848,https://sputnikglobe.com//20241111/kurakhovo-why-russias-liberation-of-this-city-spells-disaster-for-ukraine-1120854862.html,
849,https://sputnikglobe.com//20240705/ukraine-loses-over-13500-soldiers-in-battles-with-russian-battlegroups---mod-1119252608.html,
850,https://sputnikglobe.com//20221229/russian-digital-ministry-proposes-compulsory-licensing-of-foreign-software-reports-say-1105875414.html,
851,https://sputnikglobe.com//20230906/ukraine-defense-minister-resigns-brics-shifts-global-power-biden-impeachment-1113143183.html,
852,https://sputnikglobe.com//20220224/turkish-cargo-ship-in-black-sea-reportedly-hit-by-bomb-en-route-from-odessa-1093337632.html,
853,https://sputnikglobe.com//20230309/attempt-to-pin-nord-stream-bombing-on-ukraine-shows-biden-ready-to-drop-kiev---experts-1108235395.html,
854,https://sputnikglobe.com//20230524/whats-next-for-the-russian-military--1110544951.html,
855,https://sputnikglobe.com//20220517/nato-expansion-disregard-for-russian-security-interests-behind-ukraine-crisis-iran-says-1095585151.html,
856,https://sputnikglobe.com//20240702/nato-faces-key-weapons-gaps-as-ukraine-eats-its-way-into-stocks-1119217102.html,
857,https://sputnikglobe.com//20230913/ukraines-accession-to-nato-will-not-bring-peace-only-provoke-russia---sarkozy-1113352809.html,
858,https://sputnikglobe.com//20220709/uk-kicks-off-world-class-basic-training-of-10000-ukrainians-every-quadrimester-to-throw-at-russia-1097129658.html,
859,https://sputnikglobe.com//20220827/lpr-interior-ministry-official-says-he-survived-assassination-attempt-1100050669.html,
860,https://sputnikglobe.com//20240426/all-eyes-on-scotus-immunity-hearing-as-trumps-ny-hush-money-trial-resumes-1118114122.html,
861,https://sputnikglobe.com//20230701/ukraine-orders-monks-to-leave-kiev-pechersk-lavra-by-july-4-1111606386.html,
862,https://sputnikglobe.com//20220925/germans-slam-scholzs-energy-address-say-nation-on-path-to-poverty-amid-price-hikes-sanctions-1101207945.html,
863,https://sputnikglobe.com//20230224/russian-envoy-nothing-sacred-after-canada-sanctions-soviet-hockey-star-women-in-space-1107783590.html,
864,https://sputnikglobe.com//20240304/remote-communication-rules-to-be-distributed-in-bundeswehr-due-to-leaked-recording-1117123768.html,
865,https://sputnikglobe.com//20230328/depleted-uranium-doesnt-distinguish-between-ukrainians--russians-it-poisons-everyone-journalist-1108864101.html,
866,https://sputnikglobe.com//20240413/ten-people-killed-in-ukrainian-strike-on-tokmak-city-in-zaporizhia-region---governor-1117909256.html,
867,https://sputnikglobe.com//20231114/us-desire-to-pay-ukraines-way-hits-new-low-as-israel-and-border-issues-take-priority-1114952320.html,
868,https://sputnikglobe.com//20230810/watch-russian-military-turn-ukrainian-stronghold-into-blazing-inferno-1112501362.html,
869,https://sputnikglobe.com//20221204/kiev-plotting-provocation-to-subvert-un-initiative-on-resumption-of-ammonia-transit-source-says-1105019572.html,
870,https://sputnikglobe.com//20220419/mercenaries-in-mariupol-violence-in-jerusalem-tax-day-1094874372.html,
871,https://sputnikglobe.com//20240304/russian-defense-ministry-confirms-us-made-abrams-tank-destroyed-near-avdeyevka-1117123228.html,
872,https://sputnikglobe.com//20220903/live-updates-gazprom-announces-indefinite-shutdown-of-nord-stream-due-to-engine-malfunction-1100332285.html,
873,https://sputnikglobe.com//20230413/black-sea-will-never-be-natos-sea---kremlin-1109464746.html,
874,https://sputnikglobe.com//20220406/eu-member-hungary-weighs-buying-russian-gas-in-rubles-orban-says-1094536773.html,
875,https://sputnikglobe.com//20220425/neo-nazis-plotting-to-assassinate-solovyev-also-planned-to-kill-sputnik-editor-in-chief-others-fsb-1095042255.html,
876,https://sputnikglobe.com//20230302/g20-roundup-new-payment-systems-supply-chains-will-weaken-wests-grip-on-global-south-1107957479.html,
877,https://sputnikglobe.com//20220409/tokyo-apologises-to-azov-neo-nazis-removes-them-from-designated-terrorists-list-1094619140.html,
878,https://sputnikglobe.com//20240301/russias-lavrov-arrives-in-turkiye-to-participate-in-antalya-diplomacy-forum-1117064138.html,
879,https://sputnikglobe.com//20230927/poor-training-improper-use-blamed-for-high-failure-rate-among-ukraines-nato-heavy-weapons-1113747521.html,
880,https://sputnikglobe.com//20221118/top-un-trade-official-optimistic-about-talks-on-resumption-of-russian-ammonia-exports-1104404962.html,
881,https://sputnikglobe.com//20230129/trump-says-will-bring-back-peace-through-strength-if-elected-1106793619.html,
882,https://sputnikglobe.com//20240215/kremlin-weighs-in-on-white-houses-secret-briefing-to-press-congress-to-boost-kiev-funding-1116796557.html,
883,https://sputnikglobe.com//20231216/bidenomics-strikes-again-homelessness-hits-record-high-in-us-1115619187.html,
884,https://sputnikglobe.com//20221206/creation-of-ecowas-regional-force-critical-to-addressing-security-gaps-in-west-africa---experts-1105089711.html,
885,https://sputnikglobe.com//20240831/germanys-afd-co-leader-says-more-money-weapons-will-not-help-end-conflict-in-ukraine-1119972127.html,
886,https://sputnikglobe.com//20241112/french-army-on-high-alert-20000-troops-ready-to-respond-top-brass-says-1120865011.html,
887,https://sputnikglobe.com//20230322/blackout-sy-hersh-says-us-germany-coordinated-nyt-false-cover-story-for-nord-stream-bombing-1108696791.html,
888,https://sputnikglobe.com//20220919/putin-russian-budget-must-remain-balanced-in-face-of-situation-on-global-financial-markets-1100963993.html,
889,https://sputnikglobe.com//20220607/us-rains-terror-abroad-while-it-refuses-to-rein-in-terror-at-home-1096070922.html,
890,https://sputnikglobe.com//20240928/pyongyang-says-us-military-aid-to-kiev-pushing-world-toward-nuclear-catastrophe-1120338534.html,
891,https://sputnikglobe.com//20220920/live-updates-turkish-deputy-fm-says-ankara-is-working-with-russia-on-extending-grain-deal-1100992221.html,
892,https://sputnikglobe.com//20241202/signal-from-oreshnik-test-putins-statement-received-by-everyone-in-west----russian-council-speaker-1121065992.html,
893,https://sputnikglobe.com//20230906/white-house-rejects-ridiculous-claim-that-staffers-treat-biden-like-a-baby-1113141443.html,
894,https://sputnikglobe.com//20240213/austin-to-be-released-in-good-condition-from-hospital-on-tuesday-1116765317.html,
895,https://sputnikglobe.com//20220719/eu-supply-of-military-aid-to-ukraine-drains-blocs-stock-of-armaments-1097584390.html,
896,https://sputnikglobe.com//20230420/netherlands-denmark-to-send-14-leopard-tanks-to-ukraine-in-2024-1109691462.html,
897,https://sputnikglobe.com//20220703/two-ukrainian-drones-shot-down-by-russian-air-defense-near-kursk-governor-says-1096906252.html,
898,https://sputnikglobe.com//20230406/duda-believes-physical-border-between-poland-ukraine-will-cease-to-exist-soon-1109197331.html,
899,https://sputnikglobe.com//20231122/maidan-3-zelensky-has-good-reason-to-be-scared-of-regime-change---us-vet-1115140735.html,
900,https://sputnikglobe.com//20230320/eu-agrees-on-ammunition-plan-for-kiev-worth-21bln-reports-say-1108602341.html,
901,https://sputnikglobe.com//20230513/pope-francis-receives-ukraines-zelensky-in-vatican-1110330065.html,
902,https://sputnikglobe.com//20230329/west-doesnt-want-to-stop-ukraine-conflict-russian-foreign-minister-1108921627.html,
903,https://sputnikglobe.com//20240723/ukrainian-troops-abandon-positions-in-makeyevka-in-lugansk-peoples-republic-1119470197.html,
904,https://sputnikglobe.com//20220707/from-getting-brexit-done-to-sleazy-mps-the-rise-and-fall-of-boris-johnson-1097047566.html,
905,https://sputnikglobe.com//20240711/biden-mistakenly-refers-to-ukraines-zelensky-as-putin-during-introduction-at-nato-event-1119345101.html,
906,https://sputnikglobe.com//20221006/iranian-deputy-energy-minister-says-west-suffered-from-sanctions-against-russia-iran-1101557324.html,
907,https://sputnikglobe.com//20230404/cool-head--nerves-of-steel-how-donbass-sappers-clear-deadly-mines-laid-by-ukraine-1109111714.html,
908,https://sputnikglobe.com//20240910/russian-air-defense-destroys-59-fixed-wing-drones-over-bryansk-region---governor-1120092032.html,
909,https://sputnikglobe.com//20240216/ukraine-germany-sign-agreement-on-security-guarantees---reports-1116821968.html,
910,https://sputnikglobe.com//20220523/us-omits-neo-nazi-arms-ban-from-ukraine-aid-bill-to-avoid-liability---ex-pentagon-adviser-1095723638.html,
911,https://sputnikglobe.com//20230710/supplies-of-us-cluster-munitions-to-ukraine-can-lead-to-humanitarian-problems---beijing-1111786287.html,
912,https://sputnikglobe.com//20240817/ukraine-loses-over-2000-soldiers-in-clashes-with-russia-1119804723.html,
913,https://sputnikglobe.com//20230915/poland-introduces-ban-on-import-of-ukrainian-grain-starting-saturday-1113404414.html,
914,https://sputnikglobe.com//20221120/ukrainian-troops-shell-zaporizhzhia-npp-damaging-strategic-facilities-rosenergoatom-1104465715.html,
915,https://sputnikglobe.com//20220705/russia-may-harvest-record-90-mln-tons-of-wheat-in-2022---reports-1096989529.html,
916,https://sputnikglobe.com//20240523/scott-ritter-us-threats-to-greenlight-ukrainian-attacks-on-russia-could-spill-out-into-nuclear-war-1118604680.html,
917,https://sputnikglobe.com//20230316/mq-9-drone-incident-bidens-dangerous-escalation-1108466518.html,
918,https://sputnikglobe.com//20221129/nyt-defends-assange-hawaiian-volcano-erupts-protests-in-china--1104801989.html,
919,https://sputnikglobe.com//20220528/joe-biden-says-north-korea-supported-us-sanctions-against-russia-over-ukraine-in-latest-gaffe-1095841371.html,
920,https://sputnikglobe.com//20220309/sources-reveal-us-national-security-council-released-disinformation-on-ukraine-crisis-to-smear-1093714992.html,
921,https://sputnikglobe.com//20230413/pentagon-leaks-prove-west-is-fighting-proxy-war-in-ukraine-1109463535.html,
922,https://sputnikglobe.com//20220409/le-pen-more-likely-to-enter-2nd-round-of-presidential-race-than-melenchon-ex-candidate-says-1094608257.html,
923,https://sputnikglobe.com//20230713/putin-ukraine-in-nato-will-create-security-threat-for-russia-wont-increase-own-security-1111856388.html,
924,https://sputnikglobe.com//20220413/why-bojo-is-likely-to-brazen-partygate-out-amid-russias-special-op-in-ukraine-1094741308.html,
925,https://sputnikglobe.com//20231110/kiev-authorities-withhold-nato-arms-over-fears-of-revolt---ukrainian-pow-1114871307.html,
926,https://sputnikglobe.com//20241020/ukraine-loses-over-310-soldiers-in-kursk-region-in-24-hours---russian-defense-ministry-1120607795.html,
927,https://sputnikglobe.com//20241007/us-human-rights-activist-in-donbass-most-americans-oppose-supporting-ukraine---1120453467.html,
928,https://sputnikglobe.com//20220719/saudi-crown-prince-blasts-biden-over-us-hypocrisy-on-human-rights-1097438775.html,
929,https://sputnikglobe.com//20240223/how-russia-could-respond-to-wests-potential-frozen-asset-seizure-1116939125.html,
930,https://sputnikglobe.com//20230618/russian-aviation-carries-out-eight-strikes-on-ukrainian-troops---defense-ministry-1111254856.html,
931,https://sputnikglobe.com//20230930/watch-pow-reveal-how-scores-of-ukrainian-soldiers-desert-after-frontline-action-1113827044.html,
